Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area_encoded,Item_encoded
Hungary,Potatoes,1997,179341,589,4445,9.89,41,2
Hungary,Sorghum,1997,21991,589,4445,9.89,41,3
Hungary,Soybeans,1997,22367,589,4445,9.89,41,4
Hungary,Wheat,1997,42153,589,4445,9.89,41,6
Hungary,Maize,1998,60049,589,5280,10.35,41,1
Hungary,Potatoes,1998,218042,589,5280,10.35,41,2
Hungary,Sorghum,1998,20486,589,5280,10.35,41,3
Hungary,Soybeans,1998,20911,589,5280,10.35,41,4
Hungary,Wheat,1998,41390,589,5280,10.35,41,6
Hungary,Maize,1999,64130,589,4598,10.64,41,1
Hungary,Potatoes,1999,212423,589,4598,10.64,41,2
Hungary,Sorghum,1999,20434,589,4598,10.64,41,3
Hungary,Soybeans,1999,23901,589,4598,10.64,41,4
Hungary,Wheat,1999,35948,589,4598,10.64,41,6
Hungary,Maize,2000,41790,589,4151,11.69,41,1
Hungary,Potatoes,2000,184736,589,4151,11.69,41,2
Hungary,Sorghum,2000,18647,589,4151,11.69,41,3
Hungary,Soybeans,2000,13794,589,4151,11.69,41,4
Hungary,Wheat,2000,36044,589,4151,11.69,41,6
Hungary,Maize,2001,62456,589,5458,10.47,41,1
Hungary,Potatoes,2001,250499,589,5458,10.47,41,2
Hungary,Sorghum,2001,21232,589,5458,10.47,41,3
Hungary,Soybeans,2001,20156,589,5458,10.47,41,4
Hungary,Wheat,2001,43105,589,5458,10.47,41,6
Hungary,Maize,2002,50762,589,8231.5,11.43,41,1
Hungary,Potatoes,2002,221222,589,8231.5,11.43,41,2
Hungary,Sorghum,2002,16792,589,8231.5,11.43,41,3
Hungary,Soybeans,2002,22452,589,8231.5,11.43,41,4
Hungary,Wheat,2002,35212,589,8231.5,11.43,41,6
Hungary,Maize,2004,70012,589,9940.5,10.37,41,1
Hungary,Potatoes,2004,253210,589,9940.5,10.37,41,2
Hungary,Sorghum,2004,20336,589,9940.5,10.37,41,3
Hungary,Soybeans,2004,23733,589,9940.5,10.37,41,4
Hungary,Wheat,2004,51174,589,9940.5,10.37,41,6
Hungary,Maize,2005,75571,589,9676,10.05,41,1
Hungary,Potatoes,2005,258776,589,9676,10.05,41,2
Hungary,Sorghum,2005,30642,589,9676,10.05,41,3
Hungary,Soybeans,2005,23178,589,9676,10.05,41,4
Hungary,Wheat,2005,45000,589,9676,10.05,41,6
Hungary,Maize,2006,68165,589,11523,10.67,41,1
Hungary,Potatoes,2006,249942,589,11523,10.67,41,2
Hungary,Sorghum,2006,36059,589,11523,10.67,41,3
Hungary,Soybeans,2006,23679,589,11523,10.67,41,4
Hungary,Wheat,2006,40719,589,11523,10.67,41,6
Hungary,Maize,2007,37327,589,11178,11.82,41,1
Hungary,Potatoes,2007,221693,589,11178,11.82,41,2
Hungary,Sorghum,2007,21290,589,11178,11.82,41,3
Hungary,Soybeans,2007,16408,589,11178,11.82,41,4
Hungary,Wheat,2007,35875,589,11178,11.82,41,6
Hungary,Maize,2008,74653,589,12084,11.55,41,1
Hungary,Potatoes,2008,269012,589,12084,11.55,41,2
Hungary,Sorghum,2008,37808,589,12084,11.55,41,3
Hungary,Soybeans,2008,26186,589,12084,11.55,41,4
Hungary,Wheat,2008,50024,589,12084,11.55,41,6
Hungary,Maize,2009,63945,589,11144,11.48,41,1
Hungary,Potatoes,2009,251082,589,11144,11.48,41,2
Hungary,Sorghum,2009,27160,589,11144,11.48,41,3
Hungary,Soybeans,2009,23990,589,11144,11.48,41,4
Hungary,Wheat,2009,38546,589,11144,11.48,41,6
Hungary,Maize,2010,64745,589,10299.5,10.35,41,1
Hungary,Potatoes,2010,217319,589,10299.5,10.35,41,2
Hungary,Sorghum,2010,10263,589,10299.5,10.35,41,3
Hungary,Soybeans,2010,22670,589,10299.5,10.35,41,4
Hungary,Wheat,2010,37038,589,10299.5,10.35,41,6
Hungary,Maize,2011,64976,589,8473.26,10.92,41,1
Hungary,Potatoes,2011,285714,589,8473.26,10.92,41,2
Hungary,Sorghum,2011,21952,589,8473.26,10.92,41,3
Hungary,Soybeans,2011,23155,589,8473.26,10.92,41,4
Hungary,Wheat,2011,41994,589,8473.26,10.92,41,6
Hungary,Maize,2012,39979,589,8141.17,11.31,41,1
Hungary,Potatoes,2012,218385,589,8141.17,11.31,41,2
Hungary,Sorghum,2012,28081,589,8141.17,11.31,41,3
Hungary,Soybeans,2012,16556,589,8141.17,11.31,41,4
Hungary,Wheat,2012,37485,589,8141.17,11.31,41,6
Hungary,Maize,2013,54373,589,7744.5,12.44,41,1
Hungary,Potatoes,2013,232630,589,7744.5,12.44,41,2
Hungary,Sorghum,2013,27111,589,7744.5,12.44,41,3
Hungary,Soybeans,2013,18597,589,7744.5,12.44,41,4
Hungary,Wheat,2013,46386,589,7744.5,12.44,41,6
India,Cassava,1990,205381,1083,75000,25.58,42,0
India,Cassava,1990,205381,1083,75000,26.88,42,0
India,Cassava,1990,205381,1083,75000,25.79,42,0
India,Cassava,1990,205381,1083,75000,24.1,42,0
India,Cassava,1990,205381,1083,75000,25.25,42,0
India,Cassava,1990,205381,1083,75000,25.44,42,0
India,Cassava,1990,205381,1083,75000,25.54,42,0
India,Cassava,1990,205381,1083,75000,26.36,42,0
India,Cassava,1990,205381,1083,75000,26.91,42,0
India,Cassava,1990,205381,1083,75000,25.16,42,0
India,Cassava,1990,205381,1083,75000,25.77,42,0
India,Cassava,1990,205381,1083,75000,25.12,42,0
India,Cassava,1990,205381,1083,75000,25.68,42,0
India,Cassava,1990,205381,1083,75000,24.78,42,0
India,Cassava,1990,205381,1083,75000,26.59,42,0
India,Cassava,1990,205381,1083,75000,24.37,42,0
India,Cassava,1990,205381,1083,75000,26.63,42,0
India,Cassava,1990,205381,1083,75000,25.64,42,0
India,Maize,1990,15178,1083,75000,25.58,42,1
India,Maize,1990,15178,1083,75000,26.88,42,1
India,Maize,1990,15178,1083,75000,25.79,42,1
India,Maize,1990,15178,1083,75000,24.1,42,1
India,Maize,1990,15178,1083,75000,25.25,42,1
India,Maize,1990,15178,1083,75000,25.44,42,1
India,Maize,1990,15178,1083,75000,25.54,42,1
India,Maize,1990,15178,1083,75000,26.36,42,1
India,Maize,1990,15178,1083,75000,26.91,42,1
India,Maize,1990,15178,1083,75000,25.16,42,1
India,Maize,1990,15178,1083,75000,25.77,42,1
India,Maize,1990,15178,1083,75000,25.12,42,1
India,Maize,1990,15178,1083,75000,25.68,42,1
India,Maize,1990,15178,1083,75000,24.78,42,1
India,Maize,1990,15178,1083,75000,26.59,42,1
India,Maize,1990,15178,1083,75000,24.37,42,1
India,Maize,1990,15178,1083,75000,26.63,42,1
India,Maize,1990,15178,1083,75000,25.64,42,1
India,Potatoes,1990,157136,1083,75000,25.58,42,2
India,Potatoes,1990,157136,1083,75000,26.88,42,2
India,Potatoes,1990,157136,1083,75000,25.79,42,2
India,Potatoes,1990,157136,1083,75000,24.1,42,2
India,Potatoes,1990,157136,1083,75000,25.25,42,2
India,Potatoes,1990,157136,1083,75000,25.44,42,2
India,Potatoes,1990,157136,1083,75000,25.54,42,2
India,Potatoes,1990,157136,1083,75000,26.36,42,2
India,Potatoes,1990,157136,1083,75000,26.91,42,2
India,Potatoes,1990,157136,1083,75000,25.16,42,2
India,Potatoes,1990,157136,1083,75000,25.77,42,2
India,Potatoes,1990,157136,1083,75000,25.12,42,2
India,Potatoes,1990,157136,1083,75000,25.68,42,2
India,Potatoes,1990,157136,1083,75000,24.78,42,2
India,Potatoes,1990,157136,1083,75000,26.59,42,2
India,Potatoes,1990,157136,1083,75000,24.37,42,2
India,Potatoes,1990,157136,1083,75000,26.63,42,2
India,Potatoes,1990,157136,1083,75000,25.64,42,2
India,Sorghum,1990,8136,1083,75000,25.58,42,3
India,Sorghum,1990,8136,1083,75000,26.88,42,3
India,Sorghum,1990,8136,1083,75000,25.79,42,3
India,Sorghum,1990,8136,1083,75000,24.1,42,3
India,Sorghum,1990,8136,1083,75000,25.25,42,3
India,Sorghum,1990,8136,1083,75000,25.44,42,3
India,Sorghum,1990,8136,1083,75000,25.54,42,3
India,Sorghum,1990,8136,1083,75000,26.36,42,3
India,Sorghum,1990,8136,1083,75000,26.91,42,3
India,Sorghum,1990,8136,1083,75000,25.16,42,3
India,Sorghum,1990,8136,1083,75000,25.77,42,3
India,Sorghum,1990,8136,1083,75000,25.12,42,3
India,Sorghum,1990,8136,1083,75000,25.68,42,3
India,Sorghum,1990,8136,1083,75000,24.78,42,3
India,Sorghum,1990,8136,1083,75000,26.59,42,3
India,Sorghum,1990,8136,1083,75000,24.37,42,3
India,Sorghum,1990,8136,1083,75000,26.63,42,3
India,Sorghum,1990,8136,1083,75000,25.64,42,3
India,Soybeans,1990,10145,1083,75000,25.58,42,4
India,Soybeans,1990,10145,1083,75000,26.88,42,4
India,Soybeans,1990,10145,1083,75000,25.79,42,4
India,Soybeans,1990,10145,1083,75000,24.1,42,4
India,Soybeans,1990,10145,1083,75000,25.25,42,4
India,Soybeans,1990,10145,1083,75000,25.44,42,4
India,Soybeans,1990,10145,1083,75000,25.54,42,4
India,Soybeans,1990,10145,1083,75000,26.36,42,4
India,Soybeans,1990,10145,1083,75000,26.91,42,4
India,Soybeans,1990,10145,1083,75000,25.16,42,4
India,Soybeans,1990,10145,1083,75000,25.77,42,4
India,Soybeans,1990,10145,1083,75000,25.12,42,4
India,Soybeans,1990,10145,1083,75000,25.68,42,4
India,Soybeans,1990,10145,1083,75000,24.78,42,4
India,Soybeans,1990,10145,1083,75000,26.59,42,4
India,Soybeans,1990,10145,1083,75000,24.37,42,4
India,Soybeans,1990,10145,1083,75000,26.63,42,4
India,Soybeans,1990,10145,1083,75000,25.64,42,4
India,Sweet potatoes,1990,79663,1083,75000,25.58,42,5
India,Sweet potatoes,1990,79663,1083,75000,26.88,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.79,42,5
India,Sweet potatoes,1990,79663,1083,75000,24.1,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.25,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.44,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.54,42,5
India,Sweet potatoes,1990,79663,1083,75000,26.36,42,5
India,Sweet potatoes,1990,79663,1083,75000,26.91,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.16,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.77,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.12,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.68,42,5
India,Sweet potatoes,1990,79663,1083,75000,24.78,42,5
India,Sweet potatoes,1990,79663,1083,75000,26.59,42,5
India,Sweet potatoes,1990,79663,1083,75000,24.37,42,5
India,Sweet potatoes,1990,79663,1083,75000,26.63,42,5
India,Sweet potatoes,1990,79663,1083,75000,25.64,42,5
India,Wheat,1990,21211,1083,75000,25.58,42,6
India,Wheat,1990,21211,1083,75000,26.88,42,6
India,Wheat,1990,21211,1083,75000,25.79,42,6
India,Wheat,1990,21211,1083,75000,24.1,42,6
India,Wheat,1990,21211,1083,75000,25.25,42,6
India,Wheat,1990,21211,1083,75000,25.44,42,6
India,Wheat,1990,21211,1083,75000,25.54,42,6
India,Wheat,1990,21211,1083,75000,26.36,42,6
India,Wheat,1990,21211,1083,75000,26.91,42,6
India,Wheat,1990,21211,1083,75000,25.16,42,6
India,Wheat,1990,21211,1083,75000,25.77,42,6
India,Wheat,1990,21211,1083,75000,25.12,42,6
India,Wheat,1990,21211,1083,75000,25.68,42,6
India,Wheat,1990,21211,1083,75000,24.78,42,6
India,Wheat,1990,21211,1083,75000,26.59,42,6
India,Wheat,1990,21211,1083,75000,24.37,42,6
India,Wheat,1990,21211,1083,75000,26.63,42,6
India,Wheat,1990,21211,1083,75000,25.64,42,6
India,Cassava,1991,218925,1083,72133,25.85,42,0
India,Cassava,1991,218925,1083,72133,26.9,42,0
India,Cassava,1991,218925,1083,72133,25.96,42,0
India,Cassava,1991,218925,1083,72133,23.77,42,0
India,Cassava,1991,218925,1083,72133,25.49,42,0
India,Cassava,1991,218925,1083,72133,25.82,42,0
India,Cassava,1991,218925,1083,72133,25.74,42,0
India,Cassava,1991,218925,1083,72133,26.54,42,0
India,Cassava,1991,218925,1083,72133,27.35,42,0
India,Cassava,1991,218925,1083,72133,25.4,42,0
India,Cassava,1991,218925,1083,72133,25.99,42,0
India,Cassava,1991,218925,1083,72133,25.32,42,0
India,Cassava,1991,218925,1083,72133,26.2,42,0
India,Cassava,1991,218925,1083,72133,25.55,42,0
India,Cassava,1991,218925,1083,72133,25.06,42,0
India,Cassava,1991,218925,1083,72133,26.34,42,0
India,Cassava,1991,218925,1083,72133,24.62,42,0
India,Cassava,1991,218925,1083,72133,26.7,42,0
India,Maize,1991,13763,1083,72133,25.85,42,1
India,Maize,1991,13763,1083,72133,26.9,42,1
India,Maize,1991,13763,1083,72133,25.96,42,1
India,Maize,1991,13763,1083,72133,23.77,42,1
India,Maize,1991,13763,1083,72133,25.49,42,1
India,Maize,1991,13763,1083,72133,25.82,42,1
India,Maize,1991,13763,1083,72133,25.74,42,1
India,Maize,1991,13763,1083,72133,26.54,42,1
India,Maize,1991,13763,1083,72133,27.35,42,1
India,Maize,1991,13763,1083,72133,25.4,42,1
India,Maize,1991,13763,1083,72133,25.99,42,1
India,Maize,1991,13763,1083,72133,25.32,42,1
India,Maize,1991,13763,1083,72133,26.2,42,1
India,Maize,1991,13763,1083,72133,25.55,42,1
India,Maize,1991,13763,1083,72133,25.06,42,1
India,Maize,1991,13763,1083,72133,26.34,42,1
India,Maize,1991,13763,1083,72133,24.62,42,1
India,Maize,1991,13763,1083,72133,26.7,42,1
India,Potatoes,1991,162540,1083,72133,25.85,42,2
India,Potatoes,1991,162540,1083,72133,26.9,42,2
India,Potatoes,1991,162540,1083,72133,25.96,42,2
India,Potatoes,1991,162540,1083,72133,23.77,42,2
India,Potatoes,1991,162540,1083,72133,25.49,42,2
India,Potatoes,1991,162540,1083,72133,25.82,42,2
India,Potatoes,1991,162540,1083,72133,25.74,42,2
India,Potatoes,1991,162540,1083,72133,26.54,42,2
India,Potatoes,1991,162540,1083,72133,27.35,42,2
India,Potatoes,1991,162540,1083,72133,25.4,42,2
India,Potatoes,1991,162540,1083,72133,25.99,42,2
India,Potatoes,1991,162540,1083,72133,25.32,42,2
India,Potatoes,1991,162540,1083,72133,26.2,42,2
India,Potatoes,1991,162540,1083,72133,25.55,42,2
India,Potatoes,1991,162540,1083,72133,25.06,42,2
India,Potatoes,1991,162540,1083,72133,26.34,42,2
India,Potatoes,1991,162540,1083,72133,24.62,42,2
India,Potatoes,1991,162540,1083,72133,26.7,42,2
India,Sorghum,1991,6553,1083,72133,25.85,42,3
India,Sorghum,1991,6553,1083,72133,26.9,42,3
India,Sorghum,1991,6553,1083,72133,25.96,42,3
India,Sorghum,1991,6553,1083,72133,23.77,42,3
India,Sorghum,1991,6553,1083,72133,25.49,42,3
India,Sorghum,1991,6553,1083,72133,25.82,42,3
India,Sorghum,1991,6553,1083,72133,25.74,42,3
India,Sorghum,1991,6553,1083,72133,26.54,42,3
India,Sorghum,1991,6553,1083,72133,27.35,42,3
India,Sorghum,1991,6553,1083,72133,25.4,42,3
India,Sorghum,1991,6553,1083,72133,25.99,42,3
India,Sorghum,1991,6553,1083,72133,25.32,42,3
India,Sorghum,1991,6553,1083,72133,26.2,42,3
India,Sorghum,1991,6553,1083,72133,25.55,42,3
India,Sorghum,1991,6553,1083,72133,25.06,42,3
India,Sorghum,1991,6553,1083,72133,26.34,42,3
India,Sorghum,1991,6553,1083,72133,24.62,42,3
India,Sorghum,1991,6553,1083,72133,26.7,42,3
India,Soybeans,1991,7825,1083,72133,25.85,42,4
India,Soybeans,1991,7825,1083,72133,26.9,42,4
India,Soybeans,1991,7825,1083,72133,25.96,42,4
India,Soybeans,1991,7825,1083,72133,23.77,42,4
India,Soybeans,1991,7825,1083,72133,25.49,42,4
India,Soybeans,1991,7825,1083,72133,25.82,42,4
India,Soybeans,1991,7825,1083,72133,25.74,42,4
India,Soybeans,1991,7825,1083,72133,26.54,42,4
India,Soybeans,1991,7825,1083,72133,27.35,42,4
India,Soybeans,1991,7825,1083,72133,25.4,42,4
India,Soybeans,1991,7825,1083,72133,25.99,42,4
India,Soybeans,1991,7825,1083,72133,25.32,42,4
India,Soybeans,1991,7825,1083,72133,26.2,42,4
India,Soybeans,1991,7825,1083,72133,25.55,42,4
India,Soybeans,1991,7825,1083,72133,25.06,42,4
India,Soybeans,1991,7825,1083,72133,26.34,42,4
India,Soybeans,1991,7825,1083,72133,24.62,42,4
India,Soybeans,1991,7825,1083,72133,26.7,42,4
India,Sweet potatoes,1991,83453,1083,72133,25.85,42,5
India,Sweet potatoes,1991,83453,1083,72133,26.9,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.96,42,5
India,Sweet potatoes,1991,83453,1083,72133,23.77,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.49,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.82,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.74,42,5
India,Sweet potatoes,1991,83453,1083,72133,26.54,42,5
India,Sweet potatoes,1991,83453,1083,72133,27.35,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.4,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.99,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.32,42,5
India,Sweet potatoes,1991,83453,1083,72133,26.2,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.55,42,5
India,Sweet potatoes,1991,83453,1083,72133,25.06,42,5
India,Sweet potatoes,1991,83453,1083,72133,26.34,42,5
India,Sweet potatoes,1991,83453,1083,72133,24.62,42,5
India,Sweet potatoes,1991,83453,1083,72133,26.7,42,5
India,Wheat,1991,22814,1083,72133,25.85,42,6
India,Wheat,1991,22814,1083,72133,26.9,42,6
India,Wheat,1991,22814,1083,72133,25.96,42,6
India,Wheat,1991,22814,1083,72133,23.77,42,6
India,Wheat,1991,22814,1083,72133,25.49,42,6
India,Wheat,1991,22814,1083,72133,25.82,42,6
India,Wheat,1991,22814,1083,72133,25.74,42,6
India,Wheat,1991,22814,1083,72133,26.54,42,6
India,Wheat,1991,22814,1083,72133,27.35,42,6
India,Wheat,1991,22814,1083,72133,25.4,42,6
India,Wheat,1991,22814,1083,72133,25.99,42,6
India,Wheat,1991,22814,1083,72133,25.32,42,6
India,Wheat,1991,22814,1083,72133,26.2,42,6
India,Wheat,1991,22814,1083,72133,25.55,42,6
India,Wheat,1991,22814,1083,72133,25.06,42,6
India,Wheat,1991,22814,1083,72133,26.34,42,6
India,Wheat,1991,22814,1083,72133,24.62,42,6
India,Wheat,1991,22814,1083,72133,26.7,42,6
India,Cassava,1992,232463,1083,70791,25.69,42,0
India,Cassava,1992,232463,1083,70791,26.82,42,0
India,Cassava,1992,232463,1083,70791,26.09,42,0
India,Cassava,1992,232463,1083,70791,23.79,42,0
India,Cassava,1992,232463,1083,70791,25.16,42,0
India,Cassava,1992,232463,1083,70791,25.91,42,0
India,Cassava,1992,232463,1083,70791,25.52,42,0
India,Cassava,1992,232463,1083,70791,26.41,42,0
India,Cassava,1992,232463,1083,70791,27.24,42,0
India,Cassava,1992,232463,1083,70791,25.41,42,0
India,Cassava,1992,232463,1083,70791,25.73,42,0
India,Cassava,1992,232463,1083,70791,25.27,42,0
India,Cassava,1992,232463,1083,70791,26.32,42,0
India,Cassava,1992,232463,1083,70791,25.58,42,0
India,Cassava,1992,232463,1083,70791,25.14,42,0
India,Cassava,1992,232463,1083,70791,26.37,42,0
India,Cassava,1992,232463,1083,70791,24.62,42,0
India,Cassava,1992,232463,1083,70791,26.78,42,0
India,Cassava,1992,232463,1083,70791,25.89,42,0
India,Maize,1992,16758,1083,70791,25.69,42,1
India,Maize,1992,16758,1083,70791,26.82,42,1
India,Maize,1992,16758,1083,70791,26.09,42,1
India,Maize,1992,16758,1083,70791,23.79,42,1
India,Maize,1992,16758,1083,70791,25.16,42,1
India,Maize,1992,16758,1083,70791,25.91,42,1
India,Maize,1992,16758,1083,70791,25.52,42,1
India,Maize,1992,16758,1083,70791,26.41,42,1
India,Maize,1992,16758,1083,70791,27.24,42,1
India,Maize,1992,16758,1083,70791,25.41,42,1
India,Maize,1992,16758,1083,70791,25.73,42,1
India,Maize,1992,16758,1083,70791,25.27,42,1
India,Maize,1992,16758,1083,70791,26.32,42,1
India,Maize,1992,16758,1083,70791,25.58,42,1
India,Maize,1992,16758,1083,70791,25.14,42,1
India,Maize,1992,16758,1083,70791,26.37,42,1
India,Maize,1992,16758,1083,70791,24.62,42,1
India,Maize,1992,16758,1083,70791,26.78,42,1
India,Maize,1992,16758,1083,70791,25.89,42,1
India,Potatoes,1992,160294,1083,70791,25.69,42,2
India,Potatoes,1992,160294,1083,70791,26.82,42,2
India,Potatoes,1992,160294,1083,70791,26.09,42,2
India,Potatoes,1992,160294,1083,70791,23.79,42,2
India,Potatoes,1992,160294,1083,70791,25.16,42,2
India,Potatoes,1992,160294,1083,70791,25.91,42,2
India,Potatoes,1992,160294,1083,70791,25.52,42,2
India,Potatoes,1992,160294,1083,70791,26.41,42,2
India,Potatoes,1992,160294,1083,70791,27.24,42,2
India,Potatoes,1992,160294,1083,70791,25.41,42,2
India,Potatoes,1992,160294,1083,70791,25.73,42,2
India,Potatoes,1992,160294,1083,70791,25.27,42,2
India,Potatoes,1992,160294,1083,70791,26.32,42,2
India,Potatoes,1992,160294,1083,70791,25.58,42,2
India,Potatoes,1992,160294,1083,70791,25.14,42,2
India,Potatoes,1992,160294,1083,70791,26.37,42,2
India,Potatoes,1992,160294,1083,70791,24.62,42,2
India,Potatoes,1992,160294,1083,70791,26.78,42,2
India,Potatoes,1992,160294,1083,70791,25.89,42,2
India,Sorghum,1992,9820,1083,70791,25.69,42,3
India,Sorghum,1992,9820,1083,70791,26.82,42,3
India,Sorghum,1992,9820,1083,70791,26.09,42,3
India,Sorghum,1992,9820,1083,70791,23.79,42,3
India,Sorghum,1992,9820,1083,70791,25.16,42,3
India,Sorghum,1992,9820,1083,70791,25.91,42,3
India,Sorghum,1992,9820,1083,70791,25.52,42,3
India,Sorghum,1992,9820,1083,70791,26.41,42,3
India,Sorghum,1992,9820,1083,70791,27.24,42,3
India,Sorghum,1992,9820,1083,70791,25.41,42,3
India,Sorghum,1992,9820,1083,70791,25.73,42,3
India,Sorghum,1992,9820,1083,70791,25.27,42,3
India,Sorghum,1992,9820,1083,70791,26.32,42,3
India,Sorghum,1992,9820,1083,70791,25.58,42,3
India,Sorghum,1992,9820,1083,70791,25.14,42,3
India,Sorghum,1992,9820,1083,70791,26.37,42,3
India,Sorghum,1992,9820,1083,70791,24.62,42,3
India,Sorghum,1992,9820,1083,70791,26.78,42,3
India,Sorghum,1992,9820,1083,70791,25.89,42,3
India,Soybeans,1992,8947,1083,70791,25.69,42,4
India,Soybeans,1992,8947,1083,70791,26.82,42,4
India,Soybeans,1992,8947,1083,70791,26.09,42,4
India,Soybeans,1992,8947,1083,70791,23.79,42,4
India,Soybeans,1992,8947,1083,70791,25.16,42,4
India,Soybeans,1992,8947,1083,70791,25.91,42,4
India,Soybeans,1992,8947,1083,70791,25.52,42,4
India,Soybeans,1992,8947,1083,70791,26.41,42,4
India,Soybeans,1992,8947,1083,70791,27.24,42,4
India,Soybeans,1992,8947,1083,70791,25.41,42,4
India,Soybeans,1992,8947,1083,70791,25.73,42,4
India,Soybeans,1992,8947,1083,70791,25.27,42,4
India,Soybeans,1992,8947,1083,70791,26.32,42,4
India,Soybeans,1992,8947,1083,70791,25.58,42,4
India,Soybeans,1992,8947,1083,70791,25.14,42,4
India,Soybeans,1992,8947,1083,70791,26.37,42,4
India,Soybeans,1992,8947,1083,70791,24.62,42,4
India,Soybeans,1992,8947,1083,70791,26.78,42,4
India,Soybeans,1992,8947,1083,70791,25.89,42,4
India,Sweet potatoes,1992,82835,1083,70791,25.69,42,5
India,Sweet potatoes,1992,82835,1083,70791,26.82,42,5
India,Sweet potatoes,1992,82835,1083,70791,26.09,42,5
India,Sweet potatoes,1992,82835,1083,70791,23.79,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.16,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.91,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.52,42,5
India,Sweet potatoes,1992,82835,1083,70791,26.41,42,5
India,Sweet potatoes,1992,82835,1083,70791,27.24,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.41,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.73,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.27,42,5
India,Sweet potatoes,1992,82835,1083,70791,26.32,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.58,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.14,42,5
India,Sweet potatoes,1992,82835,1083,70791,26.37,42,5
India,Sweet potatoes,1992,82835,1083,70791,24.62,42,5
India,Sweet potatoes,1992,82835,1083,70791,26.78,42,5
India,Sweet potatoes,1992,82835,1083,70791,25.89,42,5
India,Wheat,1992,23940,1083,70791,25.69,42,6
India,Wheat,1992,23940,1083,70791,26.82,42,6
India,Wheat,1992,23940,1083,70791,26.09,42,6
India,Wheat,1992,23940,1083,70791,23.79,42,6
India,Wheat,1992,23940,1083,70791,25.16,42,6
India,Wheat,1992,23940,1083,70791,25.91,42,6
India,Wheat,1992,23940,1083,70791,25.52,42,6
India,Wheat,1992,23940,1083,70791,26.41,42,6
India,Wheat,1992,23940,1083,70791,27.24,42,6
India,Wheat,1992,23940,1083,70791,25.41,42,6
India,Wheat,1992,23940,1083,70791,25.73,42,6
India,Wheat,1992,23940,1083,70791,25.27,42,6
India,Wheat,1992,23940,1083,70791,26.32,42,6
India,Wheat,1992,23940,1083,70791,25.58,42,6
India,Wheat,1992,23940,1083,70791,25.14,42,6
India,Wheat,1992,23940,1083,70791,26.37,42,6
India,Wheat,1992,23940,1083,70791,24.62,42,6
India,Wheat,1992,23940,1083,70791,26.78,42,6
India,Wheat,1992,23940,1083,70791,25.89,42,6
India,Cassava,1993,230430,1083,66388,25.88,42,0
India,Cassava,1993,230430,1083,66388,27.46,42,0
India,Cassava,1993,230430,1083,66388,26.1,42,0
India,Cassava,1993,230430,1083,66388,24.34,42,0
India,Cassava,1993,230430,1083,66388,25.22,42,0
India,Cassava,1993,230430,1083,66388,25.75,42,0
India,Cassava,1993,230430,1083,66388,25.92,42,0
India,Cassava,1993,230430,1083,66388,26.34,42,0
India,Cassava,1993,230430,1083,66388,27.24,42,0
India,Cassava,1993,230430,1083,66388,25.5,42,0
India,Cassava,1993,230430,1083,66388,26.32,42,0
India,Cassava,1993,230430,1083,66388,25.27,42,0
India,Cassava,1993,230430,1083,66388,26.07,42,0
India,Cassava,1993,230430,1083,66388,25.66,42,0
India,Cassava,1993,230430,1083,66388,25.06,42,0
India,Cassava,1993,230430,1083,66388,27.07,42,0
India,Cassava,1993,230430,1083,66388,24.74,42,0
India,Cassava,1993,230430,1083,66388,27.04,42,0
India,Cassava,1993,230430,1083,66388,25.97,42,0
India,Maize,1993,16015,1083,66388,25.88,42,1
India,Maize,1993,16015,1083,66388,27.46,42,1
India,Maize,1993,16015,1083,66388,26.1,42,1
India,Maize,1993,16015,1083,66388,24.34,42,1
India,Maize,1993,16015,1083,66388,25.22,42,1
India,Maize,1993,16015,1083,66388,25.75,42,1
India,Maize,1993,16015,1083,66388,25.92,42,1
